"Date, Time",TRC-DT,TRC-RT,TRC-PPL1,TRC-PPL2,pH-DT,pH-RT,pH-PPL1,pH-PPL2,cond-DT,cond-RT,cond-PPL1,cond-PPL2,fDOM-RT,fDOM-PPL1,fDOM-PPL2,DO-RT,DO-PPL1,DO-PPL2,TOC-RT,TOC-PPL1,TOC-PPL2,DOC-RT,DOC-PPL1,DOC-PPL2
2025/09/12 00:00,2.48,2.11,,1.79,8.46,7.86,,,207.330002,221.490005,,,9.05,,,,,,1.693,,,1.693,,
2025/09/12 00:00,2.48,2.12,,1.78,8.46,7.86,,7.86,207.080002,221.729996,,228.570007,9.08,,7.93,,,,1.694,,1.778,1.694,,1.778
2025/09/12 00:00,2.52,2.11,,1.76,8.45,7.87,,7.86,207.330002,220.759995,,228.570007,9.14,,7.92,,,,1.691,,1.768,1.691,,1.768
2025/09/12 00:00,2.58,2.17,,1.76,8.45,7.87,,7.86,207.080002,221.25,,228.330002,9.13,,7.93,,,,1.688,,1.774,1.688,,1.774
2025/09/12 00:00,2.57,2.1,,1.76,8.45,7.86,,7.85,207.330002,221.25,,228.080002,9.15,,7.96,,,,1.691,,1.774,1.691,,1.774
2025/09/12 00:00,2.61,2.1,,1.76,8.44,7.87,,7.86,206.839996,221.490005,,228.570007,9.15,,7.94,,,,1.69,,1.771,1.69,,1.771
2025/09/12 00:00,2.58,2.11,1.99,,8.44,7.87,7.89,,207.080002,221.25,,,9.21,,,,,,1.688,,,1.688,,
2025/09/12 00:00,2.57,2.11,2,,8.43,7.87,7.88,,207.570007,221.25,225.399994,,9.17,8.63,,,,,1.687,1.786,,1.687,1.786,
2025/09/12 00:00,2.55,2.12,2,,8.42,7.87,7.88,,207.330002,221,225.639999,,9.15,8.63,,,,,1.686,1.786,,1.686,1.786,
2025/09/12 00:00,2.52,2.12,2,,8.42,7.86,7.87,,207.330002,221,225.399994,,9.18,8.65,,,,,1.694,1.782,,1.694,1.782,
2025/09/12 00:00,2.56,2.13,2,,8.41,7.86,7.88,,207.330002,220.759995,224.910004,,9.15,8.65,,,,,1.692,1.786,,1.692,1.786,
2025/09/12 00:00,2.53,2.12,2,,8.41,7.86,7.88,,207.080002,221.490005,225.149994,,9.19,8.65,,,,,1.69,1.785,,1.69,1.785,
2025/09/12 00:00,2.55,2.13,,1.78,8.4,7.85,,7.86,207.330002,221.25,,,9.18,,,,,,1.693,,,1.693,,
2025/09/12 00:00,2.56,2.14,,1.77,8.39,7.86,,7.85,207.080002,221,,228.820007,9.17,,8,,,,1.693,,1.774,1.693,,1.774
2025/09/12 00:00,2.52,2.13,,1.77,8.39,7.86,,7.86,207.330002,221.25,,228.820007,9.2,,7.97,,,,1.684,,1.782,1.684,,1.782
2025/09/12 00:00,2.54,2.12,,1.77,8.38,7.86,,7.86,207.809998,221.25,,228.330002,9.17,,7.97,,,,1.69,,1.773,1.69,,1.773
2025/09/12 00:00,2.53,2.13,,1.77,8.38,7.86,,7.86,207.570007,221,,228.820007,9.15,,7.95,,,,1.691,,1.771,1.691,,1.771
